"SalesOrderID","OrderDate","DueDate","ShipDate","Status","OnlineOrderFlag","SalesOrderNumber","CustomerID","SalesPersonID","SalesName","StoreID","StoreName","ShipToAddress","CreditCardID","SubTotal","TransportFee","TotalDue"
45829,2012-03-02 00:00:00.000,2012-03-14 00:00:00.000,2012-03-09 00:00:00.000,5,1,SO45829,20245,,  ,,,"7875 Northridge Road, Geelong",6454,"3578.2700","89.4568","3953.9884"
44401,2011-09-13 00:00:00.000,2011-09-25 00:00:00.000,2011-09-20 00:00:00.000,5,1,SO44401,17515,,  ,,,"826 Coggins Dr., Brisbane",9364,"3578.2700","89.4568","3953.9884"
45932,2012-03-17 00:00:00.000,2012-03-29 00:00:00.000,2012-03-24 00:00:00.000,5,1,SO45932,20211,,  ,,,"9860 Brookview Drive, East Brisbane",1188,"3578.2700","89.4568","3953.9884"
43799,2011-06-22 00:00:00.000,2011-07-04 00:00:00.000,2011-06-29 00:00:00.000,5,1,SO43799,16636,,  ,,,"8022 Camino Verde, South Melbourne",10936,"3578.2700","89.4568","3953.9884"
43981,2011-07-13 00:00:00.000,2011-07-25 00:00:00.000,2011-07-20 00:00:00.000,5,1,SO43981,16664,,  ,,,"88, rue Pierre-Demoulin, Melton",14104,"3578.2700","89.4568","3953.9884"
44596,2011-10-05 00:00:00.000,2011-10-17 00:00:00.000,2011-10-12 00:00:00.000,5,1,SO44596,18238,,  ,,,"9969 Coldwater Drive, Caloundra",4298,"3578.2700","89.4568","3953.9884"
45507,2012-01-26 00:00:00.000,2012-02-07 00:00:00.000,2012-02-02 00:00:00.000,5,1,SO45507,19616,,  ,,,"1544 Quiz Street, Hobart",1675,"3578.2700","89.4568","3953.9884"
44922,2011-11-15 00:00:00.000,2011-11-27 00:00:00.000,2011-11-22 00:00:00.000,5,1,SO44922,18277,,  ,,,"2241 V St., Hawthorne",12149,"3578.2700","89.4568","3953.9884"
46307,2012-04-26 00:00:00.000,2012-05-08 00:00:00.000,2012-05-03 00:00:00.000,5,1,SO46307,20427,,  ,,,"3372 Via Cordona, Findon",10160,"3578.2700","89.4568","3953.9884"
44966,2011-11-20 00:00:00.000,2011-12-02 00:00:00.000,2011-11-27 00:00:00.000,5,1,SO44966,18458,,  ,,,"5324 Horseshoe Circle, Melbourne",7341,"3578.2700","89.4568","3953.9884"
44973,2011-11-21 00:00:00.000,2011-12-03 00:00:00.000,2011-11-28 00:00:00.000,5,1,SO44973,18482,,  ,,,"1930 Many Lane, Coffs Harbour",12379,"3578.2700","89.4568","3953.9884"
44933,2011-11-17 00:00:00.000,2011-11-29 00:00:00.000,2011-11-24 00:00:00.000,5,1,SO44933,18276,,  ,,,"49 Monetary Way, Cranbourne",16264,"3578.2700","89.4568","3953.9884"
46208,2012-04-12 00:00:00.000,2012-04-24 00:00:00.000,2012-04-19 00:00:00.000,5,1,SO46208,20284,,  ,,,"5290 Pennsylvania Blvd, Rhodes",2322,"3578.2700","89.4568","3953.9884"
46447,2012-05-08 00:00:00.000,2012-05-20 00:00:00.000,2012-05-15 00:00:00.000,5,1,SO46447,20984,,  ,,,"6068 Campbell Ave, Melton",10209,"3578.2700","89.4568","3953.9884"
44634,2011-10-11 00:00:00.000,2011-10-23 00:00:00.000,2011-10-18 00:00:00.000,5,1,SO44634,18213,,  ,,,"6071 Mi Casa Court, Cloverdale",11837,"3578.2700","89.4568","3953.9884"
45162,2011-12-15 00:00:00.000,2011-12-27 00:00:00.000,2011-12-22 00:00:00.000,5,1,SO45162,18721,,  ,,,"6863 Shakespeare Dr, Malabar",17802,"3578.2700","89.4568","3953.9884"
45741,2012-02-22 00:00:00.000,2012-03-05 00:00:00.000,2012-02-29 00:00:00.000,5,1,SO45741,19788,,  ,,,"6049 Dalis Dr., Brisbane",4910,"3578.2700","89.4568","3953.9884"
45639,2012-02-06 00:00:00.000,2012-02-18 00:00:00.000,2012-02-13 00:00:00.000,5,1,SO45639,19782,,  ,,,"7168 Belmont, South Melbourne",,"3578.2700","89.4568","3953.9884"
46402,2012-05-01 00:00:00.000,2012-05-13 00:00:00.000,2012-05-08 00:00:00.000,5,1,SO46402,20616,,  ,,,"8027 Blue Cr, Milsons Point",17834,"3578.2700","89.4568","3953.9884"
45715,2012-02-18 00:00:00.000,2012-03-01 00:00:00.000,2012-02-25 00:00:00.000,5,1,SO45715,19770,,  ,,,"9174 Jill Ave, Rhodes",6299,"3578.2700","89.4568","3953.9884"
45029,2011-11-29 00:00:00.000,2011-12-11 00:00:00.000,2011-12-06 00:00:00.000,5,1,SO45029,18331,,  ,,,"9950 Edward Ave, Cranbourne",15110,"3578.2700","89.4568","3953.9884"
44196,2011-08-14 00:00:00.000,2011-08-26 00:00:00.000,2011-08-21 00:00:00.000,5,1,SO44196,17295,,  ,,,"1154 Regina Lane, St. Leonards",1268,"3578.2700","89.4568","3953.9884"
44035,2011-07-24 00:00:00.000,2011-08-05 00:00:00.000,2011-07-31 00:00:00.000,5,1,SO44035,16707,,  ,,,"1160 Camelback Road, Hervey Bay",8507,"3578.2700","89.4568","3953.9884"
44979,2011-11-22 00:00:00.000,2011-12-04 00:00:00.000,2011-11-29 00:00:00.000,5,1,SO44979,18469,,  ,,,"1940 Nulty Drive, Melbourne",10431,"3578.2700","89.4568","3953.9884"
43764,2011-06-16 00:00:00.000,2011-06-28 00:00:00.000,2011-06-23 00:00:00.000,5,1,SO43764,16612,,  ,,,"1956 Pine Drive, Matraville",10644,"3578.2700","89.4568","3953.9884"
43932,2011-07-04 00:00:00.000,2011-07-16 00:00:00.000,2011-07-11 00:00:00.000,5,1,SO43932,16741,,  ,,,"5727 Eola, Rhodes",269,"3578.2700","89.4568","3953.9884"
44445,2011-09-25 00:00:00.000,2011-10-07 00:00:00.000,2011-10-02 00:00:00.000,5,1,SO44445,17478,,  ,,,"7239 Nicholas Drive, Brisbane",2325,"3578.2700","89.4568","3953.9884"
46391,2012-04-30 00:00:00.000,2012-05-12 00:00:00.000,2012-05-07 00:00:00.000,5,1,SO46391,20995,,  ,,,"7251 Millfield Place, Caloundra",1432,"3578.2700","89.4568","3953.9884"
44443,2011-09-22 00:00:00.000,2011-10-04 00:00:00.000,2011-09-29 00:00:00.000,5,1,SO44443,17370,,  ,,,"8476 Eastgate Ave., Wollongong",11022,"3578.2700","89.4568","3953.9884"
45875,2012-03-10 00:00:00.000,2012-03-22 00:00:00.000,2012-03-17 00:00:00.000,5,1,SO45875,20242,,  ,,,"9650 Leisure Lane, Sydney",18165,"3578.2700","89.4568","3953.9884"
45237,2011-12-27 00:00:00.000,2012-01-08 00:00:00.000,2012-01-03 00:00:00.000,5,1,SO45237,18737,,  ,,,"1218 Trasher Road, Bendigo",9116,"3578.2700","89.4568","3953.9884"
44676,2011-10-17 00:00:00.000,2011-10-29 00:00:00.000,2011-10-24 00:00:00.000,5,1,SO44676,18198,,  ,,,"6665 Homestead Ave., Darlinghurst",1157,"3578.2700","89.4568","3953.9884"
43746,2011-06-12 00:00:00.000,2011-06-24 00:00:00.000,2011-06-19 00:00:00.000,5,1,SO43746,16616,,  ,,,"6684 Galloway Drive, Perth",5138,"3578.2700","89.4568","3953.9884"
45202,2011-12-21 00:00:00.000,2012-01-02 00:00:00.000,2011-12-28 00:00:00.000,5,1,SO45202,19094,,  ,,,"904 Bales Court, Melbourne",2566,"3578.2700","89.4568","3953.9884"
46173,2012-04-07 00:00:00.000,2012-04-19 00:00:00.000,2012-04-14 00:00:00.000,5,1,SO46173,20283,,  ,,,"4910 Melinda Court, Rhodes",,"3578.2700","89.4568","3953.9884"
46525,2012-05-19 00:00:00.000,2012-05-31 00:00:00.000,2012-05-26 00:00:00.000,5,1,SO46525,20816,,  ,,,"6093 Olivera Road, Port Macquarie",15583,"3578.2700","89.4568","3953.9884"
44453,2011-09-26 00:00:00.000,2011-10-08 00:00:00.000,2011-10-03 00:00:00.000,5,1,SO44453,17923,,  ,,,"8062 Oakgrove, Gold Coast",7633,"3578.2700","89.4568","3953.9884"
44664,2011-10-15 00:00:00.000,2011-10-27 00:00:00.000,2011-10-22 00:00:00.000,5,1,SO44664,18222,,  ,,,"6111 Lancaster, St. Leonards",2277,"3578.2700","89.4568","3953.9884"
46262,2012-04-19 00:00:00.000,2012-05-01 00:00:00.000,2012-04-26 00:00:00.000,5,1,SO46262,20445,,  ,,,"6120 Ethan Ct., Lane Cove",13003,"3578.2700","89.4568","3953.9884"
44940,2011-11-18 00:00:00.000,2011-11-30 00:00:00.000,2011-11-25 00:00:00.000,5,1,SO44940,18490,,  ,,,"7305 Ten Penny Lane, Hervey Bay",380,"3578.2700","89.4568","3953.9884"
44999,2011-11-25 00:00:00.000,2011-12-07 00:00:00.000,2011-12-02 00:00:00.000,5,1,SO44999,18485,,  ,,,"9618 San Rafael, Melbourne",17581,"3578.2700","89.4568","3953.9884"
46200,2012-04-11 00:00:00.000,2012-04-23 00:00:00.000,2012-04-18 00:00:00.000,5,1,SO46200,20260,,  ,,,"6144 Silver Oak Pl., Caloundra",17240,"3578.2700","89.4568","3953.9884"
46299,2012-04-24 00:00:00.000,2012-05-06 00:00:00.000,2012-05-01 00:00:00.000,5,1,SO46299,20264,,  ,,,"6145 Frisbie Court, Cloverdale",3892,"3578.2700","89.4568","3953.9884"
44145,2011-08-02 00:00:00.000,2011-08-14 00:00:00.000,2011-08-09 00:00:00.000,5,1,SO44145,17309,,  ,,,"6514 Las Juntas Way, South Melbourne",,"3578.2700","89.4568","3953.9884"
44882,2011-11-10 00:00:00.000,2011-11-22 00:00:00.000,2011-11-17 00:00:00.000,5,1,SO44882,18703,,  ,,,"6897 Deerfield Dr., Hawthorne",11760,"3578.2700","89.4568","3953.9884"
45153,2011-12-14 00:00:00.000,2011-12-26 00:00:00.000,2011-12-21 00:00:00.000,5,1,SO45153,19089,,  ,,,"3796 Keller Ridge, Seaford",1811,"3578.2700","89.4568","3953.9884"
45964,2012-03-22 00:00:00.000,2012-04-03 00:00:00.000,2012-03-29 00:00:00.000,5,1,SO45964,20215,,  ,,,"3797 Concord Royale, Goulburn",8903,"3578.2700","89.4568","3953.9884"
43792,2011-06-21 00:00:00.000,2011-07-03 00:00:00.000,2011-06-28 00:00:00.000,5,1,SO43792,16623,,  ,,,"4976 Singingwood Court, Port Macquarie",3696,"3578.2700","89.4568","3953.9884"
46201,2012-04-11 00:00:00.000,2012-04-23 00:00:00.000,2012-04-18 00:00:00.000,5,1,SO46201,20610,,  ,,,"537 Panoramic Avenue, Matraville",2942,"3578.2700","89.4568","3953.9884"
44157,2011-08-04 00:00:00.000,2011-08-16 00:00:00.000,2011-08-11 00:00:00.000,5,1,SO44157,17055,,  ,,,"5742 Curtis Drive, Darlinghurst",11701,"3578.2700","89.4568","3953.9884"
45620,2012-02-03 00:00:00.000,2012-02-15 00:00:00.000,2012-02-10 00:00:00.000,5,1,SO45620,19951,,  ,,,"6500 Soto Street, Hawthorne",8936,"3578.2700","89.4568","3953.9884"
44659,2011-10-14 00:00:00.000,2011-10-26 00:00:00.000,2011-10-21 00:00:00.000,5,1,SO44659,18208,,  ,,,"6526 Edie Ct., Lavender Bay",5011,"3578.2700","89.4568","3953.9884"
43958,2011-07-09 00:00:00.000,2011-07-21 00:00:00.000,2011-07-16 00:00:00.000,5,1,SO43958,16658,,  ,,,"7281 Barberry Court, Wollongong",8948,"3578.2700","89.4568","3953.9884"
45943,2012-03-19 00:00:00.000,2012-03-31 00:00:00.000,2012-03-26 00:00:00.000,5,1,SO45943,20221,,  ,,,"7287 Cashew Ln, Melton",11883,"3578.2700","89.4568","3953.9884"
44594,2011-10-05 00:00:00.000,2011-10-17 00:00:00.000,2011-10-12 00:00:00.000,5,1,SO44594,18250,,  ,,,"686 Argonne Drive, Geelong",5230,"3578.2700","89.4568","3953.9884"
44187,2011-08-12 00:00:00.000,2011-08-24 00:00:00.000,2011-08-19 00:00:00.000,5,1,SO44187,17069,,  ,,,"7254 Buchanan Road, Port Macquarie",246,"3578.2700","89.4568","3953.9884"
45736,2012-02-21 00:00:00.000,2012-03-04 00:00:00.000,2012-02-28 00:00:00.000,5,1,SO45736,19960,,  ,,,"9208 West Rd, South Melbourne",15584,"3578.2700","89.4568","3953.9884"
45093,2011-12-03 00:00:00.000,2011-12-15 00:00:00.000,2011-12-10 00:00:00.000,5,1,SO45093,18906,,  ,,,"8857 Sunshine, Perth",5728,"3578.2700","89.4568","3953.9884"
44737,2011-10-30 00:00:00.000,2011-11-11 00:00:00.000,2011-11-06 00:00:00.000,5,1,SO44737,18242,,  ,,,"9637 Arata Way, Newcastle",2581,"3578.2700","89.4568","3953.9884"
46021,2012-03-29 00:00:00.000,2012-04-10 00:00:00.000,2012-04-05 00:00:00.000,5,1,SO46021,19971,,  ,,,"9644 55th St., Lavender Bay",15588,"3578.2700","89.4568","3953.9884"
43964,2011-07-10 00:00:00.000,2011-07-22 00:00:00.000,2011-07-17 00:00:00.000,5,1,SO43964,16745,,  ,,,"3371 Thors Bay Road, Townsville",6168,"3578.2700","89.4568","3953.9884"
45363,2012-01-03 00:00:00.000,2012-01-15 00:00:00.000,2012-01-10 00:00:00.000,5,1,SO45363,19565,,  ,,,"4908 Chickpea Ct., Cranbourne",17681,"3578.2700","89.4568","3953.9884"
43744,2011-06-11 00:00:00.000,2011-06-23 00:00:00.000,2011-06-18 00:00:00.000,5,1,SO43744,16631,,  ,,,"6071 Mi Casa Court, Rockhampton",12980,"3578.2700","89.4568","3953.9884"
45742,2012-02-22 00:00:00.000,2012-03-05 00:00:00.000,2012-02-29 00:00:00.000,5,1,SO45742,19620,,  ,,,"6490 El Camino, Goulburn",17738,"3578.2700","89.4568","3953.9884"
45370,2012-01-04 00:00:00.000,2012-01-16 00:00:00.000,2012-01-11 00:00:00.000,5,1,SO45370,19270,,  ,,,"7648 S. Bascom Ave., Perth",,"3578.2700","89.4568","3953.9884"
44446,2011-09-25 00:00:00.000,2011-10-07 00:00:00.000,2011-10-02 00:00:00.000,5,1,SO44446,17914,,  ,,,"8817 Cynthia Drive, Findon",,"3578.2700","89.4568","3953.9884"
45743,2012-02-22 00:00:00.000,2012-03-05 00:00:00.000,2012-02-29 00:00:00.000,5,1,SO45743,19631,,  ,,,"1226 Linden Lane, Coffs Harbour",11861,"3578.2700","89.4568","3953.9884"
44430,2011-09-19 00:00:00.000,2011-10-01 00:00:00.000,2011-09-26 00:00:00.000,5,1,SO44430,17927,,  ,,,"3788 Canyon Creek Drive, Wollongong",13221,"3578.2700","89.4568","3953.9884"
45211,2011-12-22 00:00:00.000,2012-01-03 00:00:00.000,2011-12-29 00:00:00.000,5,1,SO45211,18724,,  ,,,"3815 Berry Dr., Bendigo",5243,"3578.2700","89.4568","3953.9884"
45740,2012-02-22 00:00:00.000,2012-03-05 00:00:00.000,2012-02-29 00:00:00.000,5,1,SO45740,19786,,  ,,,"4579 Glenside Drive, Geelong",17232,"3578.2700","89.4568","3953.9884"
43777,2011-06-19 00:00:00.000,2011-07-01 00:00:00.000,2011-06-26 00:00:00.000,5,1,SO43777,16515,,  ,,,"458 Union St, Hobart",1850,"3578.2700","89.4568","3953.9884"
43766,2011-06-17 00:00:00.000,2011-06-29 00:00:00.000,2011-06-24 00:00:00.000,5,1,SO43766,16518,,  ,,,"6119 Grasswood Circle, Cranbourne",10469,"3578.2700","89.4568","3953.9884"
44365,2011-09-08 00:00:00.000,2011-09-20 00:00:00.000,2011-09-15 00:00:00.000,5,1,SO44365,17912,,  ,,,"7312 Alamo Court, Lane Cove",1591,"3578.2700","89.4568","3953.9884"
46255,2012-04-18 00:00:00.000,2012-04-30 00:00:00.000,2012-04-25 00:00:00.000,5,1,SO46255,20451,,  ,,,"773 Mt. Wilson Place, Newcastle",14355,"3578.2700","89.4568","3953.9884"
44672,2011-10-16 00:00:00.000,2011-10-28 00:00:00.000,2011-10-23 00:00:00.000,5,1,SO44672,18207,,  ,,,"1986 St. Andrews Way, Silverwater",,"3578.2700","89.4568","3953.9884"
46292,2012-04-23 00:00:00.000,2012-05-05 00:00:00.000,2012-04-30 00:00:00.000,5,1,SO46292,20418,,  ,,,"3802 Glenmount Dr., Lavender Bay",480,"3578.2700","89.4568","3953.9884"
44417,2011-09-17 00:00:00.000,2011-09-29 00:00:00.000,2011-09-24 00:00:00.000,5,1,SO44417,17917,,  ,,,"1597 Vista Del Sol, Brisbane",12037,"3578.2700","89.4568","3953.9884"
45606,2012-02-01 00:00:00.000,2012-02-13 00:00:00.000,2012-02-08 00:00:00.000,5,1,SO45606,19967,,  ,,,"4587 Sunset Meadows, Sydney",3761,"3578.2700","89.4568","3953.9884"
46534,2012-05-20 00:00:00.000,2012-06-01 00:00:00.000,2012-05-27 00:00:00.000,5,1,SO46534,20620,,  ,,,"6526 Edie Ct., Wollongong",3052,"3578.2700","89.4568","3953.9884"
45001,2011-11-25 00:00:00.000,2011-12-07 00:00:00.000,2011-12-02 00:00:00.000,5,1,SO45001,18302,,  ,,,"6529 Buena Vista, Cranbourne",14414,"3578.2700","89.4568","3953.9884"
44238,2011-08-22 00:00:00.000,2011-09-03 00:00:00.000,2011-08-29 00:00:00.000,5,1,SO44238,17079,,  ,,,"6886 Melody Drive, Sunbury",5401,"3578.2700","89.4568","3953.9884"
45224,2011-12-24 00:00:00.000,2012-01-05 00:00:00.000,2011-12-31 00:00:00.000,5,1,SO45224,18723,,  ,,,"6900 Chisholm Way, Port Macquarie",18314,"3578.2700","89.4568","3953.9884"
44338,2011-09-04 00:00:00.000,2011-09-16 00:00:00.000,2011-09-11 00:00:00.000,5,1,SO44338,18188,,  ,,,"6904 Sunset Way, Warrnambool",5117,"3578.2700","89.4568","3953.9884"
43761,2011-06-15 00:00:00.000,2011-06-27 00:00:00.000,2011-06-22 00:00:00.000,5,1,SO43761,16493,,  ,,,"6908 Laguna Circle, Seaford",11678,"3578.2700","89.4568","3953.9884"
44150,2011-08-03 00:00:00.000,2011-08-15 00:00:00.000,2011-08-10 00:00:00.000,5,1,SO44150,17315,,  ,,,"4566 La Jolla, Springwood",11287,"3578.2700","89.4568","3953.9884"
45651,2012-02-09 00:00:00.000,2012-02-21 00:00:00.000,2012-02-16 00:00:00.000,5,1,SO45651,19771,,  ,,,"4573 Beauty Street, Gold Coast",13850,"3578.2700","89.4568","3953.9884"
46118,2012-03-30 00:00:00.000,2012-04-11 00:00:00.000,2012-04-06 00:00:00.000,5,1,SO46118,20611,,  ,,,"4976 Norris Court, Springwood",13781,"3578.2700","89.4568","3953.9884"
43806,2011-06-24 00:00:00.000,2011-07-06 00:00:00.000,2011-07-01 00:00:00.000,5,1,SO43806,16523,,  ,,,"6513 Beauer Lane, Hervey Bay",15755,"3578.2700","89.4568","3953.9884"
45876,2012-03-10 00:00:00.000,2012-03-22 00:00:00.000,2012-03-17 00:00:00.000,5,1,SO45876,19975,,  ,,,"6514 Morello Ave., Hervey Bay",18938,"3578.2700","89.4568","3953.9884"
45391,2012-01-07 00:00:00.000,2012-01-19 00:00:00.000,2012-01-14 00:00:00.000,5,1,SO45391,19588,,  ,,,"7482 Melody, Warrnambool",11906,"3578.2700","89.4568","3953.9884"
44455,2011-09-26 00:00:00.000,2011-10-08 00:00:00.000,2011-10-03 00:00:00.000,5,1,SO44455,17513,,  ,,,"8242 Gilardy Dr, Rockhampton",15451,"3578.2700","89.4568","3953.9884"
44454,2011-09-26 00:00:00.000,2011-10-08 00:00:00.000,2011-10-03 00:00:00.000,5,1,SO44454,17926,,  ,,,"9834 Vista Del Rio, Springwood",8127,"3578.2700","89.4568","3953.9884"
45473,2012-01-22 00:00:00.000,2012-02-03 00:00:00.000,2012-01-29 00:00:00.000,5,1,SO45473,19592,,  ,,,"2189 Alamo Way, Darlinghurst",14351,"3578.2700","89.4568","3953.9884"
44276,2011-08-30 00:00:00.000,2011-09-11 00:00:00.000,2011-09-06 00:00:00.000,5,1,SO44276,17277,,  ,,,"2511 Via Appia, North Ryde",13646,"3578.2700","89.4568","3953.9884"
44195,2011-08-14 00:00:00.000,2011-08-26 00:00:00.000,2011-08-21 00:00:00.000,5,1,SO44195,17249,,  ,,,"2515 Live Oak, St. Leonards",9579,"3578.2700","89.4568","3953.9884"
45488,2012-01-24 00:00:00.000,2012-02-05 00:00:00.000,2012-01-31 00:00:00.000,5,1,SO45488,19577,,  ,,,"5238 Jemco Court, Seaford",733,"3578.2700","89.4568","3953.9884"
45375,2012-01-05 00:00:00.000,2012-01-17 00:00:00.000,2012-01-12 00:00:00.000,5,1,SO45375,19596,,  ,,,"5678 Arlington Way, Darlinghurst",4546,"3578.2700","89.4568","3953.9884"
44185,2011-08-10 00:00:00.000,2011-08-22 00:00:00.000,2011-08-17 00:00:00.000,5,1,SO44185,17280,,  ,,,"6398 Joyce Dr, Rhodes",4990,"3578.2700","89.4568","3953.9884"
45710,2012-02-17 00:00:00.000,2012-02-29 00:00:00.000,2012-02-24 00:00:00.000,5,1,SO45710,19963,,  ,,,"6819 Krueger Drive, Port Macquarie",7082,"3578.2700","89.4568","3953.9884"
45619,2012-02-03 00:00:00.000,2012-02-15 00:00:00.000,2012-02-10 00:00:00.000,5,1,SO45619,19787,,  ,,,"8390 E. 32nd Street, Bendigo",9877,"3578.2700","89.4568","3953.9884"
43971,2011-07-11 00:00:00.000,2011-07-23 00:00:00.000,2011-07-18 00:00:00.000,5,1,SO43971,16657,,  ,,,"115 Santa Fe Street, Lavender Bay",9820,"3578.2700","89.4568","3953.9884"
46517,2012-05-18 00:00:00.000,2012-05-30 00:00:00.000,2012-05-25 00:00:00.000,5,1,SO46517,20624,,  ,,,"1162 Park Glenn, Gold Coast",16582,"3578.2700","89.4568","3953.9884"
43815,2011-06-26 00:00:00.000,2011-07-08 00:00:00.000,2011-07-03 00:00:00.000,5,1,SO43815,16494,,  ,,,"1915 Standing Grove Dr., Warrnambool",12070,"3578.2700","89.4568","3953.9884"
45480,2012-01-23 00:00:00.000,2012-02-04 00:00:00.000,2012-01-30 00:00:00.000,5,1,SO45480,19564,,  ,,,"1939 Meadow Glen Way, Malabar",15562,"3578.2700","89.4568","3953.9884"
43763,2011-06-16 00:00:00.000,2011-06-28 00:00:00.000,2011-06-23 00:00:00.000,5,1,SO43763,16525,,  ,,,"2987 Wiget Lane, Goulburn",17110,"3578.2700","89.4568","3953.9884"
44389,2011-09-11 00:00:00.000,2011-09-23 00:00:00.000,2011-09-18 00:00:00.000,5,1,SO44389,17925,,  ,,,"3000 Wildcat Circle, Darlinghurst",,"3578.2700","89.4568","3953.9884"
44696,2011-10-21 00:00:00.000,2011-11-02 00:00:00.000,2011-10-28 00:00:00.000,5,1,SO44696,18254,,  ,,,"4917 Violet Ct., Lane Cove",4384,"3578.2700","89.4568","3953.9884"
45245,2011-12-29 00:00:00.000,2012-01-10 00:00:00.000,2012-01-05 00:00:00.000,5,1,SO45245,18928,,  ,,,"6478 Pierce Ct, Newcastle",15043,"3578.2700","89.4568","3953.9884"
46488,2012-05-14 00:00:00.000,2012-05-26 00:00:00.000,2012-05-21 00:00:00.000,5,1,SO46488,20628,,  ,,,"6841 Monti Dr., North Sydney",2839,"3578.2700","89.4568","3953.9884"
45228,2011-12-25 00:00:00.000,2012-01-06 00:00:00.000,2012-01-01 00:00:00.000,5,1,SO45228,18768,,  ,,,"8439 Teak St, Gold Coast",3898,"3578.2700","89.4568","3953.9884"
44711,2011-10-25 00:00:00.000,2011-11-06 00:00:00.000,2011-11-01 00:00:00.000,5,1,SO44711,18248,,  ,,,"9636 Gatter Court, Caloundra",4458,"3578.2700","89.4568","3953.9884"
44583,2011-10-03 00:00:00.000,2011-10-15 00:00:00.000,2011-10-10 00:00:00.000,5,1,SO44583,18210,,  ,,,"1226 Shoenic, Silverwater",,"3578.2700","89.4568","3953.9884"
44264,2011-08-27 00:00:00.000,2011-09-08 00:00:00.000,2011-09-03 00:00:00.000,5,1,SO44264,17286,,  ,,,"3064 Fern Leaf Lane, Cranbourne",14144,"3578.2700","89.4568","3953.9884"
44050,2011-07-27 00:00:00.000,2011-08-08 00:00:00.000,2011-08-03 00:00:00.000,5,1,SO44050,17050,,  ,,,"342 San Simeon, South Melbourne",5892,"3578.2700","89.4568","3953.9884"
45822,2012-03-01 00:00:00.000,2012-03-13 00:00:00.000,2012-03-08 00:00:00.000,5,1,SO45822,20246,,  ,,,"4144 Show Rd., Hervey Bay",8797,"3578.2700","89.4568","3953.9884"
46400,2012-05-01 00:00:00.000,2012-05-13 00:00:00.000,2012-05-08 00:00:00.000,5,1,SO46400,20987,,  ,,,"7280 E. Leland Rd., Matraville",9062,"3578.2700","89.4568","3953.9884"
44230,2011-08-21 00:00:00.000,2011-09-02 00:00:00.000,2011-08-28 00:00:00.000,5,1,SO44230,17241,,  ,,,"7691 Mcneil Place, Rockhampton",3957,"3578.2700","89.4568","3953.9884"
45940,2012-03-19 00:00:00.000,2012-03-31 00:00:00.000,2012-03-26 00:00:00.000,5,1,SO45940,20244,,  ,,,"7710 Medina Drive, East Brisbane",9774,"3578.2700","89.4568","3953.9884"
44618,2011-10-08 00:00:00.000,2011-10-20 00:00:00.000,2011-10-15 00:00:00.000,5,1,SO44618,18205,,  ,,,"8909 Chestnut Ave., Port Macquarie",,"3578.2700","89.4568","3953.9884"
44632,2011-10-11 00:00:00.000,2011-10-23 00:00:00.000,2011-10-18 00:00:00.000,5,1,SO44632,18196,,  ,,,"927 Live Oak Ave., Coffs Harbour",7406,"3578.2700","89.4568","3953.9884"
44326,2011-09-01 00:00:00.000,2011-09-13 00:00:00.000,2011-09-08 00:00:00.000,5,1,SO44326,17728,,  ,,,"9697 Sunshine, Coffs Harbour",385,"3578.2700","89.4568","3953.9884"
45125,2011-12-09 00:00:00.000,2011-12-21 00:00:00.000,2011-12-16 00:00:00.000,5,1,SO45125,18708,,  ,,,"971 Harness Circle, Milsons Point",800,"3578.2700","89.4568","3953.9884"
44981,2011-11-22 00:00:00.000,2011-12-04 00:00:00.000,2011-11-29 00:00:00.000,5,1,SO44981,18462,,  ,,,"1265 Orchard Ln, Sunbury",7008,"3578.2700","89.4568","3953.9884"
46495,2012-05-16 00:00:00.000,2012-05-28 00:00:00.000,2012-05-23 00:00:00.000,5,1,SO46495,20989,,  ,,,"8869 Bellwood Court, Sydney",430,"3578.2700","89.4568","3953.9884"
44461,2011-09-27 00:00:00.000,2011-10-09 00:00:00.000,2011-10-04 00:00:00.000,5,1,SO44461,17918,,  ,,,"9682 Concord, Springwood",2806,"3578.2700","89.4568","3953.9884"
44621,2011-10-09 00:00:00.000,2011-10-21 00:00:00.000,2011-10-16 00:00:00.000,5,1,SO44621,18217,,  ,,,"1245 Clayton Road, Hawthorne",12879,"3578.2700","89.4568","3953.9884"
44846,2011-11-06 00:00:00.000,2011-11-18 00:00:00.000,2011-11-13 00:00:00.000,5,1,SO44846,18334,,  ,,,"1652 Willcrest Circle, Cloverdale",16440,"3578.2700","89.4568","3953.9884"
45856,2012-03-06 00:00:00.000,2012-03-18 00:00:00.000,2012-03-13 00:00:00.000,5,1,SO45856,20247,,  ,,,"8477 Riverwood Circle, Hobart",8779,"3578.2700","89.4568","3953.9884"
45489,2012-01-24 00:00:00.000,2012-02-05 00:00:00.000,2012-01-31 00:00:00.000,5,1,SO45489,19602,,  ,,,"8521 Knewal Rd, Matraville",18764,"3578.2700","89.4568","3953.9884"
44199,2011-08-15 00:00:00.000,2011-08-27 00:00:00.000,2011-08-22 00:00:00.000,5,1,SO44199,17259,,  ,,,"9668 Fieldbrook Pl, Wollongong",11892,"3578.2700","89.4568","3953.9884"
