"CustomerID","PersonID","CustomerName","PhoneNumberCustomer","EmailAddressCustomer","TerritoryCustomer"
28136,12127,Kelli A Raje,"1 (11) 500 555-0116",kelli37@adventure-works.com,Australia
28139,17868,Carrie C Gutierrez,"1 (11) 500 555-0116",carrie10@adventure-works.com,Australia
28321,9851,Arturo A Wu,"1 (11) 500 555-0116",arturo7@adventure-works.com,Australia
28924,2890,Sydney  Washington,"1 (11) 500 555-0116",sydney35@adventure-works.com,Australia
29092,5534,Jessie  Ma,"1 (11) 500 555-0116",jessie20@adventure-works.com,Australia
29115,6354,Jacquelyn  Munoz,"1 (11) 500 555-0116",jacquelyn7@adventure-works.com,Australia
29189,11168,Roy C Dominguez,"1 (11) 500 555-0116",roy32@adventure-works.com,Australia
29315,15077,Jill  Gomez,"1 (11) 500 555-0116",jill8@adventure-works.com,Australia
29317,16622,James S Hill,"1 (11) 500 555-0116",james64@adventure-works.com,Australia
29337,15775,Hector A Gomez,"1 (11) 500 555-0116",hector21@adventure-works.com,Australia
29346,13839,Briana L Ortega,"1 (11) 500 555-0116",briana18@adventure-works.com,Australia
11011,18258,Curtis  Lu,"1 (11) 500 555-0117",curtis9@adventure-works.com,Australia
11151,14076,Melinda G Gill,"1 (11) 500 555-0117",melinda9@adventure-works.com,Australia
11910,12949,Jaclyn F Zheng,"1 (11) 500 555-0117",jaclyn21@adventure-works.com,Australia
12678,17830,Dana S Serrano,"1 (11) 500 555-0117",dana9@adventure-works.com,Australia
13077,12564,Alejandro K Goel,"1 (11) 500 555-0117",alejandro44@adventure-works.com,Australia
13108,18238,Curtis A Wang,"1 (11) 500 555-0117",curtis2@adventure-works.com,Australia
13123,12142,Kelli G Raji,"1 (11) 500 555-0117",kelli44@adventure-works.com,Australia
13646,17227,Terry R Yuan,"1 (11) 500 555-0117",terry10@adventure-works.com,Australia
14125,19398,Shane Y Gonzalez,"1 (11) 500 555-0117",shane21@adventure-works.com,Australia
14313,17956,Christian L Smith,"1 (11) 500 555-0117",christian30@adventure-works.com,Australia
14517,9660,Ebony  Rodriguez,"1 (11) 500 555-0117",ebony20@adventure-works.com,Australia
14666,13048,Louis  Gao,"1 (11) 500 555-0117",louis9@adventure-works.com,Australia
14855,9730,Deanna L Weber,"1 (11) 500 555-0117",deanna7@adventure-works.com,Australia
15640,19011,Gary  Gomez,"1 (11) 500 555-0117",gary11@adventure-works.com,Australia
15644,9859,Savannah F Gonzalez,"1 (11) 500 555-0117",savannah31@adventure-works.com,Australia
15648,8162,Edgar A Gonzalez,"1 (11) 500 555-0117",edgar19@adventure-works.com,Australia
15730,19204,Philip  Dominguez,"1 (11) 500 555-0117",philip13@adventure-works.com,Australia
15752,16030,Bobby  Rodriguez,"1 (11) 500 555-0117",bobby11@adventure-works.com,Australia
16161,4685,Jodi  Deng,"1 (11) 500 555-0117",jodi1@adventure-works.com,Australia
16514,15940,Manuel A Fernandez,"1 (11) 500 555-0117",manuel14@adventure-works.com,Australia
16928,15837,Bryan M Stewart,"1 (11) 500 555-0117",bryan22@adventure-works.com,Australia
17071,11929,Tammy K Raji,"1 (11) 500 555-0117",tammy22@adventure-works.com,Australia
17075,5825,Aimee  Guo,"1 (11) 500 555-0117",aimee12@adventure-works.com,Australia
17286,14987,Randall M Rubio,"1 (11) 500 555-0117",randall23@adventure-works.com,Australia
17287,15767,Billy M Suarez,"1 (11) 500 555-0117",billy19@adventure-works.com,Australia
17293,10915,Alexandra B Allen,"1 (11) 500 555-0117",alexandra90@adventure-works.com,Australia
17299,13002,Jaclyn D Ferrier,"1 (11) 500 555-0117",jaclyn44@adventure-works.com,Australia
17305,6858,Neil  Torres,"1 (11) 500 555-0117",neil11@adventure-works.com,Australia
17726,6803,Caroline  Griffin,"1 (11) 500 555-0117",caroline22@adventure-works.com,Australia
17913,12416,Lacey S Xu,"1 (11) 500 555-0117",lacey39@adventure-works.com,Australia
18222,10024,Carolyn B Suarez,"1 (11) 500 555-0117",carolyn40@adventure-works.com,Australia
18296,5959,Trisha A Li,"1 (11) 500 555-0117",trisha21@adventure-works.com,Australia
18897,16878,Russell  Black,"1 (11) 500 555-0117",russell23@adventure-works.com,Australia
19265,5351,Dale  Raji,"1 (11) 500 555-0117",dale19@adventure-works.com,Australia
19609,10513,Kari  Martinez,"1 (11) 500 555-0117",kari18@adventure-works.com,Australia
19611,7202,Meagan  Prasad,"1 (11) 500 555-0117",meagan9@adventure-works.com,Australia
19613,11220,Ruben  Garcia,"1 (11) 500 555-0117",ruben16@adventure-works.com,Australia
20219,12290,Colleen L Harrison,"1 (11) 500 555-0117",colleen19@adventure-works.com,Australia
20267,19560,Monica D Garcia,"1 (11) 500 555-0117",monica15@adventure-works.com,Australia
20420,3117,Evelyn S Mehta,"1 (11) 500 555-0117",evelyn15@adventure-works.com,Australia
21248,6394,Ramon  Li,"1 (11) 500 555-0117",ramon2@adventure-works.com,Australia
21383,17033,Ricardo  Anand,"1 (11) 500 555-0117",ricardo21@adventure-works.com,Australia
21389,2454,Jamie  Sun,"1 (11) 500 555-0117",jamie16@adventure-works.com,Australia
21402,17088,Kevin W King,"1 (11) 500 555-0117",kevin57@adventure-works.com,Australia
22178,3471,Jessica  Bell,"1 (11) 500 555-0117",jessica7@adventure-works.com,Australia
22181,19028,Gary  Romero,"1 (11) 500 555-0117",gary20@adventure-works.com,Australia
22939,9841,Rebekah  Arthur,"1 (11) 500 555-0117",rebekah7@adventure-works.com,Australia
23098,11736,Pedro E Rubio,"1 (11) 500 555-0117",pedro41@adventure-works.com,Australia
23123,7977,Zoe  Kelly,"1 (11) 500 555-0117",zoe2@adventure-works.com,Australia
23649,17230,Naomi  Ruiz,"1 (11) 500 555-0117",naomi2@adventure-works.com,Australia
24161,5126,Luke  Kumar,"1 (11) 500 555-0117",luke17@adventure-works.com,Australia
24230,5073,Andres C Sharma,"1 (11) 500 555-0117",andres6@adventure-works.com,Australia
24249,14836,Jesse D Howard,"1 (11) 500 555-0117",jesse11@adventure-works.com,Australia
24371,18525,Leslie E Navarro,"1 (11) 500 555-0117",leslie11@adventure-works.com,Australia
24485,7902,Franklin  Ma,"1 (11) 500 555-0117",franklin15@adventure-works.com,Australia
24888,11109,Roy  Srini,"1 (11) 500 555-0117",roy9@adventure-works.com,Australia
24908,15712,Marc  Blanco,"1 (11) 500 555-0117",marc19@adventure-works.com,Australia
25213,6190,Cheryl O Gutierrez,"1 (11) 500 555-0117",cheryl13@adventure-works.com,Australia
25225,19782,Alicia  Yuan,"1 (11) 500 555-0117",alicia5@adventure-works.com,Australia
26130,5564,Ronnie  Liu,"1 (11) 500 555-0117",ronnie3@adventure-works.com,Australia
27345,9568,Darrell J Shan,"1 (11) 500 555-0117",darrell18@adventure-works.com,Australia
27745,7944,Levi A Sanchez,"1 (11) 500 555-0117",levi18@adventure-works.com,Australia
27969,3908,Bryant L Patel,"1 (11) 500 555-0117",bryant3@adventure-works.com,Australia
28308,14729,Hector K Serrano,"1 (11) 500 555-0117",hector14@adventure-works.com,Australia
28318,11331,Grace J Lee,"1 (11) 500 555-0117",grace21@adventure-works.com,Australia
28923,14790,Roberto  Hernandez,"1 (11) 500 555-0117",roberto3@adventure-works.com,Australia
29292,18664,Diana L Dominguez,"1 (11) 500 555-0117",diana12@adventure-works.com,Australia
11046,19870,Christine  Yuan,"1 (11) 500 555-0113",christine4@adventure-works.com,Australia
11076,4157,Blake  Anderson,"1 (11) 500 555-0113",blake9@adventure-works.com,Australia
11370,19778,Alicia  Xu,"1 (11) 500 555-0113",alicia3@adventure-works.com,Australia
12338,19538,Monica G Vance,"1 (11) 500 555-0113",monica4@adventure-works.com,Australia
12371,7374,Stefanie  Subram,"1 (11) 500 555-0113",stefanie10@adventure-works.com,Australia
12582,8337,Carmen W Sara,"1 (11) 500 555-0113",carmen13@adventure-works.com,Australia
13046,17717,Jonathan J Rodriguez,"1 (11) 500 555-0113",jonathan74@adventure-works.com,Australia
13106,9684,Ebony  Munoz,"1 (11) 500 555-0113",ebony30@adventure-works.com,Australia
13529,15566,Pamela A Martinez,"1 (11) 500 555-0113",pamela21@adventure-works.com,Australia
13621,16749,Melody  Ruiz,"1 (11) 500 555-0113",melody2@adventure-works.com,Australia
13959,9712,Ebony  Carlson,"1 (11) 500 555-0113",ebony39@adventure-works.com,Australia
14019,18569,Kathleen  Romero,"1 (11) 500 555-0113",kathleen11@adventure-works.com,Australia
14046,6215,Cheryl G Sanz,"1 (11) 500 555-0113",cheryl23@adventure-works.com,Australia
14054,7735,Reginald  Martin,"1 (11) 500 555-0113",reginald8@adventure-works.com,Australia
14072,15854,Allen  Smith,"1 (11) 500 555-0113",allen7@adventure-works.com,Australia
14124,6639,Justin  Li,"1 (11) 500 555-0113",justin23@adventure-works.com,Australia
14275,10911,Arthur  Prasad,"1 (11) 500 555-0113",arthur11@adventure-works.com,Australia
14347,20016,Tara I Goel,"1 (11) 500 555-0113",tara20@adventure-works.com,Australia
15153,2500,Kristen R Li,"1 (11) 500 555-0113",kristen3@adventure-works.com,Australia
15183,8435,Michele  Raji,"1 (11) 500 555-0113",michele22@adventure-works.com,Australia
15268,2529,Shannon F Wu,"1 (11) 500 555-0113",shannon7@adventure-works.com,Australia
15607,15601,Ricky A Gill,"1 (11) 500 555-0113",ricky14@adventure-works.com,Australia
15717,7100,Alexia M Henderson,"1 (11) 500 555-0113",alexia5@adventure-works.com,Australia
15766,8810,Priscilla  Black,"1 (11) 500 555-0113",priscilla19@adventure-works.com,Australia
15801,16327,Katrina  Shen,"1 (11) 500 555-0113",katrina1@adventure-works.com,Australia
16343,20073,Joel E Malhotra,"1 (11) 500 555-0113",joel4@adventure-works.com,Australia
16488,20100,Joel C Rodriguez,"1 (11) 500 555-0113",joel18@adventure-works.com,Australia
16516,4351,Melvin  She,"1 (11) 500 555-0113",melvin0@adventure-works.com,Australia
16517,16362,Katrina M Raji,"1 (11) 500 555-0113",katrina20@adventure-works.com,Australia
16674,16999,Ricardo  Yuan,"1 (11) 500 555-0113",ricardo6@adventure-works.com,Australia
17248,19807,Alicia L Beck,"1 (11) 500 555-0113",alicia16@adventure-works.com,Australia
17289,7145,Mallory V Diaz,"1 (11) 500 555-0113",mallory10@adventure-works.com,Australia
18191,19955,Julie R Sharma,"1 (11) 500 555-0113",julie14@adventure-works.com,Australia
18484,2562,Dustin M Sharma,"1 (11) 500 555-0113",dustin9@adventure-works.com,Australia
18715,12884,Rafael H Rai,"1 (11) 500 555-0113",rafael41@adventure-works.com,Australia
19086,4221,Tommy  Chander,"1 (11) 500 555-0113",tommy12@adventure-works.com,Australia
19588,19471,Raymond R Raman,"1 (11) 500 555-0113",raymond14@adventure-works.com,Australia
19651,2952,Jarrod C Perez,"1 (11) 500 555-0113",jarrod20@adventure-works.com,Australia
19950,5579,Ronnie  Lu,"1 (11) 500 555-0113",ronnie9@adventure-works.com,Australia
19971,18056,Jeffery B Lu,"1 (11) 500 555-0113",jeffery12@adventure-works.com,Australia
20229,17605,Austin F Walker,"1 (11) 500 555-0113",austin38@adventure-works.com,Australia
21189,13883,Desiree D Rubio,"1 (11) 500 555-0113",desiree17@adventure-works.com,Australia
21196,18567,Kathleen  Alonso,"1 (11) 500 555-0113",kathleen10@adventure-works.com,Australia
22198,19315,Frank G Hernandez,"1 (11) 500 555-0113",frank34@adventure-works.com,Australia
22407,9969,Carolyn H Gonzalez,"1 (11) 500 555-0113",carolyn18@adventure-works.com,Australia
22571,6963,Armando  Vazquez,"1 (11) 500 555-0113",armando15@adventure-works.com,Australia
22916,6461,Raquel Z Romero,"1 (11) 500 555-0113",raquel6@adventure-works.com,Australia
22940,13445,Briana  Ashe,"1 (11) 500 555-0113",briana4@adventure-works.com,Australia
23014,19633,Cassandra  Mehta,"1 (11) 500 555-0113",cassandra15@adventure-works.com,Australia
23323,2798,Alfredo T Alonso,"1 (11) 500 555-0113",alfredo9@adventure-works.com,Australia
24003,11369,Warren A Kumar,"1 (11) 500 555-0113",warren16@adventure-works.com,Australia
24179,13188,Robyn R Blanco,"1 (11) 500 555-0113",robyn12@adventure-works.com,Australia
25123,8502,Sharon L Simpson,"1 (11) 500 555-0113",sharon8@adventure-works.com,Australia
25127,8766,Priscilla M Deng,"1 (11) 500 555-0113",priscilla1@adventure-works.com,Australia
25704,15126,Seth A Murphy,"1 (11) 500 555-0113",seth86@adventure-works.com,Australia
26134,8601,Bridget  Goel,"1 (11) 500 555-0113",bridget21@adventure-works.com,Australia
26743,20257,Derek  Chande,"1 (11) 500 555-0113",derek13@adventure-works.com,Australia
26752,15993,Henry  Perez,"1 (11) 500 555-0113",henry22@adventure-works.com,Australia
27868,5804,Jessie J Rubio,"1 (11) 500 555-0113",jessie40@adventure-works.com,Australia
28135,7539,Carla D Madan,"1 (11) 500 555-0113",carla10@adventure-works.com,Australia
28338,10683,Kristi T Vance,"1 (11) 500 555-0113",kristi20@adventure-works.com,Australia
28353,3020,Summer  Kapoor,"1 (11) 500 555-0113",summer1@adventure-works.com,Australia
28486,9831,Rebekah  Chandra,"1 (11) 500 555-0113",rebekah2@adventure-works.com,Australia
28951,19565,Monica J Rodriguez,"1 (11) 500 555-0113",monica19@adventure-works.com,Australia
29194,19649,Grace B Powell,"1 (11) 500 555-0113",grace56@adventure-works.com,Australia
29293,12583,Nuan  Wu,"1 (11) 500 555-0113",nuan1@adventure-works.com,Australia
29700,783,Barbara S. Decker,"1 (11) 500 555-0113",barbara3@adventure-works.com,Australia
11080,14268,Damien  Chander,"1 (11) 500 555-0111",damien32@adventure-works.com,Australia
11893,18982,Orlando J Carlson,"1 (11) 500 555-0111",orlando18@adventure-works.com,Australia
12688,18613,Stacy C Navarro,"1 (11) 500 555-0111",stacy10@adventure-works.com,Australia
12697,15362,Brenda J Stone,"1 (11) 500 555-0111",brenda12@adventure-works.com,Australia
12702,3631,Yolanda  Shan,"1 (11) 500 555-0111",yolanda9@adventure-works.com,Australia
12998,3408,Mayra  Mehta,"1 (11) 500 555-0111",mayra14@adventure-works.com,Australia
13963,18972,Veronica  Patel,"1 (11) 500 555-0111",veronica3@adventure-works.com,Australia
14060,3932,Cedric A Sharma,"1 (11) 500 555-0111",cedric30@adventure-works.com,Australia
15225,3656,Yolanda  Bhat,"1 (11) 500 555-0111",yolanda19@adventure-works.com,Australia
15802,8575,Bridget  Kumar,"1 (11) 500 555-0111",bridget9@adventure-works.com,Australia
16493,15377,Brenda L Fernandez,"1 (11) 500 555-0111",brenda19@adventure-works.com,Australia
16495,13787,Monique  Ramos,"1 (11) 500 555-0111",monique14@adventure-works.com,Australia
16526,10934,Arthur L Perez,"1 (11) 500 555-0111",arthur22@adventure-works.com,Australia
16607,6467,Logan  Gonzales,"1 (11) 500 555-0111",logan18@adventure-works.com,Australia
16619,18924,Whitney  Perez,"1 (11) 500 555-0111",whitney20@adventure-works.com,Australia
16699,8211,Dominic J Kapoor,"1 (11) 500 555-0111",dominic2@adventure-works.com,Australia
16743,9463,Ariana  Stewart,"1 (11) 500 555-0111",ariana21@adventure-works.com,Australia
17494,14515,Mathew L Alvarez,"1 (11) 500 555-0111",mathew1@adventure-works.com,Australia
18190,14746,Danny C Diaz,"1 (11) 500 555-0111",danny3@adventure-works.com,Australia
18213,8707,Sheena J Raji,"1 (11) 500 555-0111",sheena20@adventure-works.com,Australia
18298,8277,Geoffrey W Malhotra,"1 (11) 500 555-0111",geoffrey5@adventure-works.com,Australia
19555,12472,Alejandro R Liu,"1 (11) 500 555-0111",alejandro6@adventure-works.com,Australia
20419,15747,Billy  Romero,"1 (11) 500 555-0111",billy11@adventure-works.com,Australia
21193,19184,Philip  Hernandez,"1 (11) 500 555-0111",philip3@adventure-works.com,Australia
21363,7420,Tammy L Arthur,"1 (11) 500 555-0111",tammy7@adventure-works.com,Australia
21892,13421,Joan J Hernandez,"1 (11) 500 555-0111",joan15@adventure-works.com,Australia
21979,19199,Philip M Gutierrez,"1 (11) 500 555-0111",philip11@adventure-works.com,Australia
22173,4822,Bianca D Cai,"1 (11) 500 555-0111",bianca18@adventure-works.com,Australia
22203,11979,Alisha  Zheng,"1 (11) 500 555-0111",alisha20@adventure-works.com,Australia
22405,5233,Leonard C Becker,"1 (11) 500 555-0111",leonard22@adventure-works.com,Australia
22410,19617,Cassandra M Arthur,"1 (11) 500 555-0111",cassandra7@adventure-works.com,Australia
22904,17125,Mitchell M Shen,"1 (11) 500 555-0111",mitchell2@adventure-works.com,Australia
22927,13562,Jon  Guo,"1 (11) 500 555-0111",jon38@adventure-works.com,Australia
23316,15762,Billy  Blanco,"1 (11) 500 555-0111",billy16@adventure-works.com,Australia
23431,17729,Margaret  Guo,"1 (11) 500 555-0111",margaret24@adventure-works.com,Australia
23436,14019,Tanya  Munoz,"1 (11) 500 555-0111",tanya3@adventure-works.com,Australia
23532,19525,Brett  Martinez,"1 (11) 500 555-0111",brett17@adventure-works.com,Australia
23542,18067,Justin  Martin,"1 (11) 500 555-0111",justin42@adventure-works.com,Australia
23646,2451,Jamie M Lu,"1 (11) 500 555-0111",jamie14@adventure-works.com,Australia
23654,11950,Alisha  Wu,"1 (11) 500 555-0111",alisha7@adventure-works.com,Australia
23997,16103,Kristopher A Srini,"1 (11) 500 555-0111",kristopher8@adventure-works.com,Australia
24375,15547,Pamela I Schmidt,"1 (11) 500 555-0111",pamela13@adventure-works.com,Australia
24464,13984,Joanna E Torres,"1 (11) 500 555-0111",joanna10@adventure-works.com,Australia
24603,5419,Jake G Zhu,"1 (11) 500 555-0111",jake12@adventure-works.com,Australia
25027,10605,Meredith  Mehta,"1 (11) 500 555-0111",meredith13@adventure-works.com,Australia
25130,6560,Micah  Huang,"1 (11) 500 555-0111",micah16@adventure-works.com,Australia
25219,3498,Karla  Lal,"1 (11) 500 555-0111",karla9@adventure-works.com,Australia
25936,9823,Deanna H Schmidt,"1 (11) 500 555-0111",deanna46@adventure-works.com,Australia
26149,16306,Casey  Chande,"1 (11) 500 555-0111",casey16@adventure-works.com,Australia
26186,13988,Joanna  Gill,"1 (11) 500 555-0111",joanna12@adventure-works.com,Australia
26190,10894,Arthur  Suri,"1 (11) 500 555-0111",arthur2@adventure-works.com,Australia
26442,11546,Barbara  Huang,"1 (11) 500 555-0111",barbara15@adventure-works.com,Australia
26446,14650,Jamie H Muñoz,"1 (11) 500 555-0111",jamie31@adventure-works.com,Australia
26587,16811,Mario W Johnsen,"1 (11) 500 555-0111",mario9@adventure-works.com,Australia
26740,20055,Donald A Lopez,"1 (11) 500 555-0111",donald18@adventure-works.com,Australia
26762,15524,Rachael D Perez,"1 (11) 500 555-0111",rachael20@adventure-works.com,Australia
26918,14209,Krista J Hernandez,"1 (11) 500 555-0111",krista4@adventure-works.com,Australia
27515,20520,Keith P Becker,"1 (11) 500 555-0111",keith24@adventure-works.com,Australia
27520,2474,Francis J Navarro,"1 (11) 500 555-0111",francis7@adventure-works.com,Australia
27979,6443,Ramon  Zeng,"1 (11) 500 555-0111",ramon20@adventure-works.com,Australia
28937,4228,Tommy B Nath,"1 (11) 500 555-0111",tommy15@adventure-works.com,Australia
28961,14541,Mathew E Ramos,"1 (11) 500 555-0111",mathew13@adventure-works.com,Australia
29053,19087,Nelson L Gomez,"1 (11) 500 555-0111",nelson1@adventure-works.com,Australia
29288,5686,Glenn  Lin,"1 (11) 500 555-0111",glenn8@adventure-works.com,Australia
29297,4445,Nina  Pal,"1 (11) 500 555-0111",nina12@adventure-works.com,Australia
29313,18403,Jésus  Sanz,"1 (11) 500 555-0111",jésus19@adventure-works.com,Australia
11001,5454,Eugene L Huang,"1 (11) 500 555-0110",eugene10@adventure-works.com,Australia
11009,20229,Shannon C Carlson,"1 (11) 500 555-0110",shannon38@adventure-works.com,Australia
11915,19213,Philip P Carlson,"1 (11) 500 555-0110",philip17@adventure-works.com,Australia
12698,16861,Mohamed D Pal,"1 (11) 500 555-0110",mohamed2@adventure-works.com,Australia
13150,12361,Lacey  Yang,"1 (11) 500 555-0110",lacey17@adventure-works.com,Australia
13160,13382,Willie C Xu,"1 (11) 500 555-0110",willie24@adventure-works.com,Australia
